question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Falha de segurança,Difícil,2.1977875659995334,1360,0.0053,AC,0.31487966399981815,30,0,0,0,0,30
Bombom,Fácil,2.832433845998821,1410,0.0053625,AC,0.06579968699952587,50,0,0,0,0,50
Câmara de Compensação,Difícil,3.9175910989997647,1987,0.007367500000000001,AC,1.4539189349998196,28,0,0,0,0,28
Tira-teima,Fácil,2.124628573999871,1176,0.0036025000000000002,AC,0.0732265330007067,46,0,0,0,0,46
Taxa,Difícil,5.252467713000442,1924,0.00956,AC,3.2850190610006393,36,0,0,0,0,36
Atlanta,Fácil,5.235296445000131,1414,0.007260000000000001,WA,0.06489148699984071,12,28,0,0,0,40
Fuga com helicóptero,Fácil,1.8941953300000023,1222,0.0040550000000000004,AC,0.08173961800093821,74,0,0,0,0,74
Pirâmide,Médio,2.9110360690010566,1568,0.0059325,AC,0.09599231699939992,86,0,0,0,0,86
Dominó Nlogônico,Médio,4.992381082000065,2080,0.009750000000000002,WA,7.489797227999588,20,53,0,0,0,73
Atletismo copy,Fácil,2.2954489379990264,1445,0.0046625,AC,0.20596597099938663,41,0,0,0,0,41
Wifi,Difícil,10.367046772000322,2248,0.0168825,WA,2.224864907000665,3,19,0,0,0,22
Fila_2015,Difícil,12.536132364999503,2642,0.022067500000000004,WA,15.0,0,6,0,24,0,30
Ilhas,Médio,3.7512621139994735,1710,0.0077,AC,0.5296912729991163,24,0,0,0,0,24
Grand Prix da Nlogônia,Difícil,8.156358962000013,1927,0.0132925,TLE,15.0,47,0,0,2,0,49
Retângulo,Médio,2.397194313,1271,0.0047150000000000004,WA,0.13684789999933855,33,2,0,0,0,35
Passa Bolinha,Difícil,4.903044771001078,1682,0.0084925,AC,0.08196905000113475,40,0,0,0,0,40
Frequência,Difícil,7.134374540999488,1848,0.0114325,TLE,15.0,8,0,0,37,0,45
Lençol,Fácil,2.713892104000479,1297,0.0057175,WA,0.08081956999922113,20,30,0,0,0,50
Subcadeias,Médio,2.980047746999844,1209,0.005147500000000001,AC,0.05664199000057124,40,0,0,0,0,40
Quadrado,Difícil,2.295702159999564,1142,0.0045425,WA,0.04141355000137992,0,15,0,0,0,15
Calculando,Fácil,2.4950538470002357,1400,0.00605,AC,0.23093374100062647,10,0,0,0,0,10
Ogro_2021,Fácil,1.7045012050002697,1239,0.00426,AC,0.03840846400089504,20,0,0,0,0,20
Sequência,Médio,3.473954885999774,1835,0.00835,AC,1.125415864000388,59,0,0,0,0,59
Xadrez,Fácil,1.3179627939989587,1125,0.0034875,AC,0.04632581799887703,26,0,0,0,0,26
Oficina Mecânica,Difícil,2.4883719379995455,1848,0.006732500000000001,WA,0.9583497979983804,16,75,0,0,0,91
Cinco,Médio,2.179995123999106,1540,0.0058000000000000005,WA,1.5837515319999511,12,52,0,0,0,64
Quebra-cabeça,Médio,2.0360561099987535,1279,0.004785,AC,0.626669983001193,24,0,0,0,0,24
Trem da mina,Difícil,12.791393536001124,2821,0.021765,WA,0.1167094240008737,3,22,0,0,0,25
Dominó,Fácil,1.2015659409989894,1144,0.0034100000000000003,AC,0.09605109699987224,42,0,0,0,0,42
Troféu,Fácil,2.0365655749992584,1269,0.004535,AC,0.04803054000149132,25,0,0,0,0,25
Decifra,Fácil,1.7243544889988698,1350,0.0045000000000000005,AC,0.05090816699885181,20,0,0,0,0,20
Calçada Imperial,Médio,3.1318564299999707,1407,0.006280000000000001,AC,4.332489136000731,20,0,0,0,0,20
Tesouro,Médio,7.077082264000637,2211,0.0119775,WA,1.0984694509988913,23,31,0,0,0,54
Relógios,Difícil,5.07373792099861,1930,0.0098625,WA,0.150152853999316,27,21,0,0,0,48
Cabo de guerra,Fácil,3.1980678429990803,1438,0.0049700000000000005,AC,0.09413513199979207,76,0,0,0,0,76
Toupeira,Médio,2.6518478500001947,1796,0.006665000000000001,AC,0.8835243209996406,26,0,0,0,0,26
Tradutor alienígena,Médio,5.943104150999716,1797,0.0109675,WA,0.1446853209999972,5,18,0,0,0,23
Copa,Fácil,2.0949643479998485,1326,0.004602500000000001,WA,0.07653152600141766,7,51,0,0,0,58
Corredor,Médio,1.4497750499995163,1198,0.0040575,AC,0.15996196099877125,30,0,0,0,0,30
Quadrado_2014,Médio,4.068418409000515,1430,0.007350000000000001,AC,0.062414404999799444,30,0,0,0,0,30
Código de Compressão,Médio,1.8180585009995411,1284,0.00461,AC,0.06477757399989059,32,0,0,0,0,32
Linhas de Ônibus,Médio,4.186187899000288,1914,0.0092475,AC,0.4985323809996771,65,0,0,0,0,65
Concurso_2024,Fácil,1.2612249680005334,1263,0.0039075,AC,0.06382417699933285,45,0,0,0,0,45
Câmeras,Médio,5.426277260999996,1910,0.010175,AC,0.10310028400090232,60,0,0,0,0,60
Passatempo,Médio,8.08901448100005,2172,0.0148175,AC,0.09705746800136694,30,0,0,0,0,30
Nota esquecida,Fácil,1.03748015400015,1077,0.0031425000000000003,AC,0.10639543199977197,68,0,0,0,0,68
Torre de Dados,Difícil,7.741914758000348,1967,0.012067500000000002,AC,0.13428148300044995,50,0,0,0,0,50
Sequência Secreta,Fácil,2.165423328999168,1358,0.0051075,AC,0.04301975199996377,19,0,0,0,0,19
Elevador,Fácil,1.6866898629996285,1453,0.004920000000000001,AC,0.07803295600024285,24,0,0,0,0,24
Cortando o Papel,Médio,2.1665816989989253,1184,0.004897500000000001,WA,0.28608180999981414,0,22,0,0,0,22
Prefixo,Fácil,2.0773902490000182,1203,0.00412,AC,0.058642730000428855,30,0,0,0,0,30
Intervalo Distinto,Difícil,2.4335853489992587,1077,0.0041425,AC,0.3649666020010045,53,0,0,0,0,53
