question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Pirâmide,Médio,9.637124328990469,1769,0.00077018,AC,0.0867607430118369,86,0,0,0,0,86
Dominó Nlogônico,Médio,8.24191684499965,2088,0.0009251999999999,AC,2.470904599002097,73,0,0,0,0,73
Atletismo copy,Fácil,6.249196927004959,1674,0.00074466,AC,0.3668418410088634,41,0,0,0,0,41
Wifi,Difícil,15.506297856001764,1889,0.00079532,TLE,15.0,1,8,0,13,0,22
Fila_2015,Difícil,93.61610931099858,4285,0.0014805999999999,RE,15.0,0,0,4,26,0,30
Ilhas,Médio,12.238252038994688,1908,0.0008200799999999,AC,0.3292719180026324,24,0,0,0,0,24
Grand Prix da Nlogônia,Difícil,12.632661598006962,1692,0.00071874,TLE,15.0,29,0,0,20,0,49
Retângulo,Médio,8.475248201997601,1447,0.0006301599999999,WA,0.9102877139957856,17,18,0,0,0,35
Passa Bolinha,Difícil,9.202037138995363,1729,0.0007488999999999,AC,0.1406201229983708,40,0,0,0,0,40
Frequência,Difícil,30.28098796900304,2331,0.00090828,TLE,15.0,10,0,0,35,0,45
Lençol,Fácil,14.376586493002833,1577,0.00065504,WA,0.2620450290123699,9,41,0,0,0,50
Subcadeias,Médio,8.783843398996396,1363,0.00059026,AC,0.0532085950108012,40,0,0,0,0,40
Quadrado,Difícil,27.933326402009698,1851,0.00071448,WA,0.0431831550085917,0,15,0,0,0,15
Calculando,Fácil,9.693361982994247,1579,0.00067936,AC,0.1424282990046776,10,0,0,0,0,10
Ogro_2021,Fácil,4.855341122005484,1393,0.0006217,AC,0.0397549379995325,20,0,0,0,0,20
Sequência,Médio,19.163926594002987,2155,0.0008968,RE,0.5483764709933894,0,3,56,0,0,59
Xadrez,Fácil,5.660360535010113,1281,0.0005703599999999,AC,0.0430857759929494,26,0,0,0,0,26
Oficina Mecânica,Difícil,8.634252232994186,2087,0.0009245599999999,WA,0.4614257280045422,4,87,0,0,0,91
Cinco,Médio,14.680462256001192,1892,0.00079796,AC,0.7793034110072767,64,0,0,0,0,64
Quebra-cabeça,Médio,8.338128405011958,1491,0.00064752,AC,0.503148040996166,24,0,0,0,0,24
Trem da mina,Difícil,30.88692672799516,2736,0.00109296,WA,1.015119933988899,2,23,0,0,0,25
Dominó,Fácil,4.260582971008262,1289,0.00058052,AC,0.0482619849935872,42,0,0,0,0,42
Troféu,Fácil,7.318311037000967,1448,0.0006333199999999,AC,0.052212597001926,25,0,0,0,0,25
Decifra,Fácil,6.341499250993365,1562,0.00069134,AC,0.0328609549906104,20,0,0,0,0,20
Calçada Imperial,Médio,8.345925603003707,1543,0.00067036,WA,0.0390635539952199,7,13,0,0,0,20
Tesouro,Médio,23.52255596300529,2565,0.0010557,WA,0.8475831459945766,23,31,0,0,0,54
Relógios,Difícil,23.182507202000124,2312,0.00095318,TLE,15.0,34,0,1,13,0,48
Cabo de guerra,Fácil,7.7259481539949775,1600,0.0007109799999999,AC,0.0820872390031581,76,0,0,0,0,76
Toupeira,Médio,8.438224883997464,1975,0.0008715999999999,AC,0.817367297000601,26,0,0,0,0,26
Tradutor alienígena,Médio,22.43928679700184,2028,0.00081912,AC,3.674514683007146,23,0,0,0,0,23
Copa,Fácil,7.967849900000147,1579,0.00068854,AC,0.135902010006248,58,0,0,0,0,58
Corredor,Médio,11.447725923993858,1549,0.00065584,WA,0.1610335270088398,16,14,0,0,0,30
Quadrado_2014,Médio,10.013994745007947,1491,0.0006381599999999,AC,0.0560597919975407,30,0,0,0,0,30
Código de Compressão,Médio,5.987248043995351,1425,0.0006324599999999,AC,0.0581311550049576,32,0,0,0,0,32
Linhas de Ônibus,Médio,13.110791077007889,2090,0.00089426,WA,0.4139426699985051,23,42,0,0,0,65
Concurso_2024,Fácil,4.435691104998114,1412,0.00063296,AC,0.072046097004204,45,0,0,0,0,45
Câmeras,Médio,20.961273135995725,2268,0.00093294,WA,0.1014094080019276,55,5,0,0,0,60
Passatempo,Médio,36.443810840995866,2562,0.0009987,AC,0.1027157829958014,30,0,0,0,0,30
Nota esquecida,Fácil,3.6175344539951766,1207,0.00054316,AC,0.0640379079995909,68,0,0,0,0,68
Torre de Dados,Difícil,96.98650088599244,4214,0.0014546,WA,0.0938516540045384,0,50,0,0,0,50
Sequência Secreta,Fácil,10.82644890100346,1618,0.0006973,AC,0.0410376189975068,19,0,0,0,0,19
Elevador,Fácil,14.738235544005876,1854,0.00078732,WA,0.0437867059954442,22,2,0,0,0,24
Cortando o Papel,Médio,5.121642048005015,1217,0.00054218,WA,0.2315716759912902,1,21,0,0,0,22
Prefixo,Fácil,5.6197810129961,1355,0.00059846,AC,0.040909607996582,30,0,0,0,0,30
Intervalo Distinto,Difícil,5.858344248001231,1203,0.00052692,AC,0.2739088409871328,53,0,0,0,0,53
Parcelamento sem juros,Fácil,5.084198170006857,1450,0.00064648,AC,0.0596455179911572,38,0,0,0,0,38
Torneio de tênis,Fácil,4.081587397988187,1325,0.00059384,AC,0.0343512139952508,20,0,0,0,0,20
Colchão,Fácil,7.694950668999809,1372,0.00059998,AC,0.0583911760040791,40,0,0,0,0,40
Gincana_2016,Difícil,7.231296149999252,1432,0.00062866,WA,0.0625726480066077,9,50,0,0,0,59
Teleférico,Fácil,6.585643149999669,1325,0.00058412,AC,0.0476791730034165,36,0,0,0,0,36
Catálogo de Músicas,Difícil,78.95649906499602,3968,0.00141686,WA,0.9677122730063276,2,24,0,0,0,26
Jogo de Tabuleiro,Médio,9.29381065099733,1775,0.00077564,AC,0.0422372860048199,28,0,0,0,0,28
Fuga,Difícil,61.888959818010335,3590,0.00131696,TLE,15.0,18,0,0,16,0,34
Cubo e quadrado,Fácil,12.624789876994328,1389,0.0005799,AC,0.0470662489969981,30,0,0,0,0,30
Visita entre cidades,Médio,8.01610412800801,1566,0.00068346,AC,0.0800916680018417,19,0,0,0,0,19
Jardim de infância,Difícil,44.39642878599989,2941,0.00112354,WA,0.0952021200064336,48,32,0,0,0,80
Prêmio do Milhão,Fácil,5.520296246002545,1362,0.00061122,AC,0.0427212329959729,20,0,0,0,0,20
Móbile_2015,Fácil,5.147720075998223,1156,0.00051628,AC,0.0568041380029171,30,0,0,0,0,30
Detetive,Médio,16.338585179997608,2123,0.0008945,WA,0.3557954879943281,3,75,0,0,0,78
Concatena Dígitos,Médio,22.456159948007556,2510,0.00103292,AC,0.3200020899967057,25,0,0,0,0,25
Jogo do Preto e Branco,Médio,21.139004943994223,1964,0.00080408,AC,0.0670676630106754,40,0,0,0,0,40
Musical,Médio,13.303532126999926,2209,0.00095332,WA,0.0788720200071111,22,29,0,0,0,51
Supermercado,Fácil,6.146875662001548,1523,0.00067628,AC,0.0421630060009192,20,0,0,0,0,20
PacMan,Fácil,8.746017315992503,1573,0.00068524,AC,0.0796308729914017,50,0,0,0,0,50
Fotografia,Fácil,9.54513565900561,1603,0.00069364,AC,0.0521372810035245,20,0,0,0,0,20
Baralho,Fácil,9.019215225998778,1762,0.00076948,AC,0.0511069630010752,25,0,0,0,0,25
Floresta,Médio,16.95165990399255,1759,0.00072652,WA,0.0614612829958787,10,23,0,0,0,33
Aplicativo de Calorias,Fácil,4.2094834419986,1389,0.0006216599999999,AC,0.0469538129982538,25,0,0,0,0,25
A idade de Dona Mônica,Fácil,4.310050723986933,1272,0.00057108,AC,0.0382456240040482,24,0,0,0,0,24
Receita de Bolo,Fácil,6.9866258159891,1316,0.0005735,AC,0.0511227490060264,30,0,0,0,0,30
Dona Formiga,Médio,9.68709290100378,1714,0.0007407399999999,WA,0.0542460959986783,12,10,0,0,0,22
Quadrado Mágico_2011,Fácil,11.179356455002562,1824,0.00075822,WA,3.7698414149926975,52,1,0,0,0,53
Trio de Palitinhos,Médio,6.1140330850030296,1678,0.0007474,AC,0.2968623960041441,33,0,0,0,0,33
Chuva_2022,Médio,6.685380722003174,1470,0.00064938,AC,0.1177742189902346,30,0,0,0,0,30
Setas,Médio,14.590083586997936,1697,0.00070916,WA,0.523233457992319,20,40,0,0,0,60
Hotel Nlogônia,Médio,11.664390795005602,1976,0.00085154,WA,15.0,22,22,0,16,0,60
Jogo da Memória,Difícil,24.503432145007537,2088,0.0008307,AC,1.075566767991404,47,0,0,0,0,47
Caminho,Médio,7.927108453004621,1474,0.00064402,AC,0.2626212239993037,25,0,0,0,0,25
Placas de Carro,Médio,12.323617399000796,1853,0.00079226,AC,0.0576097640005173,31,0,0,0,0,31
Tempo de resposta,Difícil,16.61581440900045,2082,0.00087348,WA,0.027537444999325,3,7,0,0,0,10
Avenida,Fácil,5.577171177996206,1436,0.00064094,AC,0.0633076850062934,28,0,0,0,0,28
Dobradura,Fácil,9.376714430007269,1507,0.00065182,WA,0.0284784570103511,0,10,0,0,0,10
Sinuca,Médio,13.721429495999471,1622,0.0006766399999999,AC,0.0715790319954976,40,0,0,0,0,40
Família real,Médio,13.909019362996332,1765,0.0007408,AC,2.507026627994492,15,0,0,0,0,15
Subsequência,Médio,4.434522483003093,1381,0.00061042,AC,0.2183370959974127,51,0,0,0,0,51
Alfabeto alienígena,Fácil,4.7478040819987655,1694,0.00076124,AC,0.091489124999498,61,0,0,0,0,61
Campeonato_2018,Fácil,8.361622708005598,1769,0.0007773799999999,AC,0.0780965669982833,48,0,0,0,0,48
Plano de Internet,Fácil,5.428467781006475,1381,0.0006151,AC,0.0333331080037169,10,0,0,0,0,10
Rodovia,Difícil,22.34880195299047,2164,0.00087358,WA,1.1654495859984308,0,13,0,0,0,13
Figurinhas da copa,Fácil,6.619014911004342,1638,0.0007227,AC,0.0432791359926341,20,0,0,0,0,20
Meteoros,Fácil,8.040053806005744,1752,0.00076596,WA,0.2045852260052925,0,10,0,0,0,10
Burocracia,Difícil,16.68134987699159,2311,0.00097432,WA,1.9552524559985611,4,49,0,0,0,53
Pizza da OBI,Fácil,5.356800095993094,1328,0.00059018,AC,0.0584555480018025,27,0,0,0,0,27
Chefe,Médio,19.143728138005827,2592,0.00109242,WA,0.2572570310003357,0,28,0,0,0,28
