question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Viagem,Difícil,95.709113377,2515,0.00993,AC,0.09224559500034957,28,0,0,0,0,28
Soma,Difícil,38.41950253499999,1595,0.00604,WA,0.3768804769997587,0,50,0,0,0,50
Estoque,Fácil,17.748948595999536,1804,0.0055580000000000004,AC,0.07567356199979258,23,0,0,0,0,23
Recibo de Compra,Médio,23.333433030999913,1365,0.00426,AC,0.05801454499942338,47,0,0,0,0,47
Chaves,Fácil,29.944426597999154,1518,0.004376,AC,0.1434084590000566,78,0,0,0,0,78
Caverna de Ordinskaya,Médio,19.657647664999786,1803,0.005306,AC,0.1461298429994713,90,0,0,0,0,90
Barcos da Nlogônia,Difícil,55.217408737999904,2814,0.016598,AC,4.516921362000176,52,0,0,0,0,52
Frete,Médio,11.20808636699985,1781,0.006462,AC,0.060735650999959034,35,0,0,0,0,35
Teste de redação,Fácil,33.069901604000734,1312,0.004054,WA,0.017362876000333927,0,5,0,0,0,5
Tacos de bilhar,Médio,12.655861473000186,1407,0.003884,AC,0.14755090500057122,15,0,0,0,0,15
Bolas,Fácil,10.799825918000352,1227,0.0033239999999999997,AC,0.03185481299988169,19,0,0,0,0,19
Prêmio,Fácil,9.888373311000578,1520,0.00434,AC,0.06988942999942083,40,0,0,0,0,40
Falha de segurança,Difícil,28.481288015000246,1520,0.00472,AC,0.3177986719992987,30,0,0,0,0,30
Bombom,Fácil,15.041789969999627,1614,0.005308,AC,0.06456765600069048,50,0,0,0,0,50
Câmara de Compensação,Difícil,25.2324355260007,2182,0.006784,AC,0.8932341119998455,28,0,0,0,0,28
Tira-teima,Fácil,7.105015701999946,1356,0.003562,AC,0.0538267639994956,46,0,0,0,0,46
Taxa,Difícil,138.81459054399966,2446,0.011952,AC,0.7610560499997518,36,0,0,0,0,36
Atlanta,Fácil,17.421687464999195,1407,0.004184,AC,0.055114484999648994,40,0,0,0,0,40
Fuga com helicóptero,Fácil,17.38634327700038,1418,0.004016,AC,0.07516651200057822,74,0,0,0,0,74
Pirâmide,Médio,20.726003126999785,1761,0.005362,AC,0.07401800800016645,86,0,0,0,0,86
Dominó Nlogônico,Médio,44.86916287500026,2149,0.006808,AC,2.0512645829994653,73,0,0,0,0,73
Atletismo copy,Fácil,16.289671233999798,1625,0.00433,AC,0.1784043190000375,41,0,0,0,0,41
Wifi,Difícil,141.62207546199988,2125,0.0101,AC,1.6132861209998737,22,0,0,0,0,22
Fila_2015,Difícil,233.83768100199904,2820,0.01846,AC,11.68722749599874,30,0,0,0,0,30
Ilhas,Médio,25.99156714899982,1950,0.00756,AC,0.2673388340008387,24,0,0,0,0,24
Grand Prix da Nlogônia,Difícil,182.1632020039997,2242,0.012964,AC,13.419251997000174,49,0,0,0,0,49
Retângulo,Médio,24.39354846400056,1525,0.00546,AC,0.11249333999876399,35,0,0,0,0,35
Passa Bolinha,Difícil,43.7353244650003,1781,0.006602,AC,0.06972218500050076,40,0,0,0,0,40
Frequência,Difícil,147.87147663299947,2679,0.017668,AC,3.9155316809992655,45,0,0,0,0,45
Lençol,Fácil,28.915255587999127,1504,0.005578,AC,0.06788202400093724,50,0,0,0,0,50
Subcadeias,Médio,12.627471667999998,1387,0.004864,AC,0.0540996300005645,40,0,0,0,0,40
Quadrado,Difícil,42.334763085000304,1320,0.0042,AC,0.03149553900038882,15,0,0,0,0,15
Calculando,Fácil,21.766303526999764,1578,0.005586000000000001,AC,0.16194731399991724,10,0,0,0,0,10
Ogro_2021,Fácil,8.264524958000038,1403,0.0038759999999999997,AC,0.04596876800133032,20,0,0,0,0,20
Sequência,Médio,59.97465385999931,2120,0.00835,AC,0.4969554399995104,59,0,0,0,0,59
Xadrez,Fácil,10.792815934999453,1293,0.003346,AC,0.04963864699857368,26,0,0,0,0,26
Oficina Mecânica,Difícil,63.810483540999485,2134,0.006808,AC,0.574595345000489,91,0,0,0,0,91
Cinco,Médio,25.55391065100048,1772,0.005834,AC,0.06663785699856817,64,0,0,0,0,64
Quebra-cabeça,Médio,26.30777072300043,1481,0.004602,AC,0.4769524460007233,24,0,0,0,0,24
Trem da mina,Difícil,145.64709597399997,2656,0.013982,AC,0.3439034710008855,25,0,0,0,0,25
Dominó,Fácil,11.400973020998208,1291,0.003192,AC,0.05987307699979283,42,0,0,0,0,42
Troféu,Fácil,11.089520699999412,1427,0.003844,AC,0.06781558799957565,25,0,0,0,0,25
Decifra,Fácil,26.3199067630012,1459,0.0036479999999999998,AC,0.0363003740003478,20,0,0,0,0,20
Calçada Imperial,Médio,40.54659652200098,1775,0.00801,AC,0.05971746500108566,20,0,0,0,0,20
Tesouro,Médio,22.894006859,2126,0.006842,AC,0.4237876259994664,54,0,0,0,0,54
Relógios,Difícil,109.28708144600023,2162,0.009114,AC,0.1158711170010065,48,0,0,0,0,48
Cabo de guerra,Fácil,11.020157561000815,1631,0.004642,AC,0.07932824399904348,76,0,0,0,0,76
Toupeira,Médio,27.53791122400071,2078,0.007256,AC,0.5396880089992919,26,0,0,0,0,26
Tradutor alienígena,Médio,117.68295994800064,1750,0.00645,AC,0.15750667999964207,23,0,0,0,0,23
Copa,Fácil,10.557874897000147,1517,0.0042439999999999995,AC,0.07575478899889276,58,0,0,0,0,58
Corredor,Médio,11.694575232000716,1402,0.004184,AC,0.1329437650001637,30,0,0,0,0,30
Quadrado_2014,Médio,21.9947382499995,1529,0.005718,AC,0.06842576899907726,30,0,0,0,0,30
Código de Compressão,Médio,14.538012420000086,1462,0.004384,AC,0.04774288499902468,32,0,0,0,0,32
Linhas de Ônibus,Médio,39.252646465,2140,0.00848,AC,0.3998021970000991,65,0,0,0,0,65
Concurso_2024,Fácil,9.961466257998836,1453,0.003776,AC,0.0986310179996508,45,0,0,0,0,45
Câmeras,Médio,33.842317394999554,2107,0.009034,AC,0.07312454400016577,60,0,0,0,0,60
Passatempo,Médio,82.56730329099992,2621,0.015642,AC,0.24000546599927475,30,0,0,0,0,30
Nota esquecida,Fácil,6.698349356000108,1251,0.003042,AC,0.07114877599997271,68,0,0,0,0,68
Torre de Dados,Difícil,43.84117564100052,1873,0.007096,AC,0.08558392400118464,50,0,0,0,0,50
Sequência Secreta,Fácil,14.718625344999964,1483,0.004106,AC,0.04171730100097193,19,0,0,0,0,19
Elevador,Fácil,28.730425034998916,1679,0.004788000000000001,AC,0.07916552599999704,24,0,0,0,0,24
Cortando o Papel,Médio,106.11467196599915,1435,0.00551,AC,0.2601514870002575,22,0,0,0,0,22
Prefixo,Fácil,10.419643326000369,1378,0.003976,AC,0.05949152099856292,30,0,0,0,0,30
Intervalo Distinto,Difícil,22.20247076800115,1253,0.004066,AC,0.30397235000054934,53,0,0,0,0,53
Parcelamento sem juros,Fácil,7.929512557000635,1455,0.00385,AC,0.07108801899994432,38,0,0,0,0,38
Torneio de tênis,Fácil,6.36857590100044,1335,0.00359,AC,0.06344440000066243,20,0,0,0,0,20
Colchão,Fácil,9.832280679000178,1395,0.00417,AC,0.047066622000784264,40,0,0,0,0,40
Gincana_2016,Difícil,14.388408622999123,1400,0.0036899999999999997,AC,0.07498310200026026,59,0,0,0,0,59
Teleférico,Fácil,10.10844837300101,1299,0.0032479999999999996,AC,0.041198930999598815,36,0,0,0,0,36
Catálogo de Músicas,Difícil,73.50069403400084,2188,0.009486,AC,0.8419490579999547,26,0,0,0,0,26
Jogo de Tabuleiro,Médio,16.81438808999883,1740,0.00544,AC,0.05489670099996147,28,0,0,0,0,28
Fuga,Difícil,228.49440765100007,2833,0.016856,AC,0.06263971899898024,34,0,0,0,0,34
Cubo e quadrado,Fácil,10.115552785000546,1237,0.0035139999999999998,AC,0.05002742400029092,30,0,0,0,0,30
Visita entre cidades,Médio,18.73164511000141,1682,0.006054,AC,0.12192118700113497,19,0,0,0,0,19
Jardim de infância,Difícil,74.44360229399899,2514,0.012868,AC,0.07655435199922067,80,0,0,0,0,80
Prêmio do Milhão,Fácil,10.31744659099968,1409,0.003718,AC,0.045869671999753336,20,0,0,0,0,20
Móbile_2015,Fácil,10.951068824000686,1245,0.0036299999999999995,AC,0.054470064998895396,30,0,0,0,0,30
Detetive,Médio,122.72611479899933,2143,0.008876,AC,0.27571716199963703,78,0,0,0,0,78
Concatena Dígitos,Médio,23.394550607001293,2017,0.006124,AC,0.2377294570014783,25,0,0,0,0,25
Jogo do Preto e Branco,Médio,43.475223126000856,1940,0.00927,AC,0.06551062200014712,40,0,0,0,0,40
Musical,Médio,20.523246274000485,1945,0.00465,AC,0.06817794400012644,51,0,0,0,0,51
Supermercado,Fácil,18.59560511000018,1654,0.004978,AC,0.28100545600136684,20,0,0,0,0,20
PacMan,Fácil,26.38788623399887,1533,0.004736000000000001,AC,0.12154926999937743,50,0,0,0,0,50
Fotografia,Fácil,12.3548369429991,1600,0.00506,AC,0.054885772999114124,20,0,0,0,0,20
Baralho,Fácil,18.536128899000687,1782,0.005534,AC,0.04095538099863916,25,0,0,0,0,25
Floresta,Médio,20.914678544999333,1417,0.003754,AC,0.057716171999345534,33,0,0,0,0,33
Aplicativo de Calorias,Fácil,7.264743501000339,1445,0.00392,AC,0.0628786659999605,25,0,0,0,0,25
A idade de Dona Mônica,Fácil,6.4863126070013095,1312,0.003404,AC,0.0532420790004835,24,0,0,0,0,24
Receita de Bolo,Fácil,6.078617409000799,1262,0.003314,AC,0.11642378400028974,30,0,0,0,0,30
Dona Formiga,Médio,21.65237462799996,1832,0.006904,WA,0.08656676300051913,12,10,0,0,0,22
Quadrado Mágico_2011,Fácil,63.03927232800015,1709,0.006598,AC,5.498936444000719,53,0,0,0,0,53
Trio de Palitinhos,Médio,40.19640663899918,1693,0.004846,AC,0.5054115849998198,33,0,0,0,0,33
Chuva_2022,Médio,23.410128039000483,1510,0.004489999999999999,AC,0.16022565599996597,30,0,0,0,0,30
Setas,Médio,48.019243958000516,1793,0.008526,AC,0.6385618139993312,60,0,0,0,0,60
Hotel Nlogônia,Médio,96.45296877700093,2012,0.007164,AC,0.9663390519999666,60,0,0,0,0,60
Jogo da Memória,Difícil,29.9034434969999,2055,0.01098,AC,1.3994454809999297,47,0,0,0,0,47
Caminho,Médio,32.76809878899985,1621,0.005782,AC,0.23274360899995372,25,0,0,0,0,25
Placas de Carro,Médio,13.598953328000789,1642,0.004503999999999999,AC,0.055886513000587,31,0,0,0,0,31
Tempo de resposta,Difícil,40.746576285999254,1974,0.0075780000000000005,AC,0.02232542100136925,10,0,0,0,0,10
Avenida,Fácil,7.560815138998805,1423,0.003446,AC,0.05263335699964955,28,0,0,0,0,28
Dobradura,Fácil,12.064314966999518,1392,0.003854,AC,0.023294898001040565,10,0,0,0,0,10
Sinuca,Médio,13.831229813000391,1390,0.00403,AC,0.06068632099959359,40,0,0,0,0,40
Família real,Médio,44.22078425000109,1854,0.008038,AC,0.051188415000069654,15,0,0,0,0,15
