question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Caçadores de Mitos,Fácil,1.4959557660040446,1156,0.0009222,AC,0.8165945259970613,20,0,0,0,0,20
Linhas Cruzadas,Médio,1.9309653750024154,951,0.00159345,AC,0.33634425699710846,40,0,0,0,0,40
Bolas,Fácil,1.1504892360026133,679,0.00052305,AC,0.03966776900051627,19,0,0,0,0,19
Xadrez Aleatório,Médio,1.2196337130008033,861,0.00086625,WA,0.058080666000023484,36,21,0,0,0,57
Bombom,Fácil,1.8605650270037586,1061,0.00164505,WA,0.05598893400019733,34,16,0,0,0,50
Câmara de Compensação,Difícil,2.952590995999344,1828,0.00267855,WA,0.8706031789988629,24,4,0,0,0,28
Taxa,Difícil,1.962148578997585,1372,0.0013056,WA,0.054944527000770904,2,34,0,0,0,36
Atlanta,Fácil,1.9968524389987579,950,0.0013944,WA,0.04312522799591534,13,27,0,0,0,40
Fuga com helicóptero,Fácil,1.954550709000614,883,0.00093975,AC,0.06036511400452582,74,0,0,0,0,74
Pirâmide,Fácil,0.9823017410017201,940,0.00059145,AC,0.04970121600490529,39,0,0,0,0,39
Wifi,Difícil,1.9472319429987692,1241,0.00160185,WA,0.5793334960035281,1,21,0,0,0,22
Fitas Verde-amarelas,Difícil,3.842424303998996,2067,0.0036504000000000003,WA,1.057255797997641,33,27,0,0,0,60
Retângulo,Difícil,2.1972531240026,978,0.00146295,WA,4.2682850870041875,24,11,0,0,0,35
Copa do Mundo,Médio,2.8406894599975203,1242,0.0024795,WA,0.06458516699785832,2,48,0,0,0,50
Passa Bolinha,Difícil,2.409652501999517,1319,0.0023389500000000002,WA,0.06632616699789651,0,40,0,0,0,40
Transmissão de Energia,Médio,2.803220836998662,1358,0.00219855,AC,0.6930684670005576,10,0,0,0,0,10
Quadrado,Médio,0.8875404910068028,755,0.00031800000000000003,RE,0.12206482199690072,0,0,30,0,0,30
Chocolate,Fácil,1.5461126980007975,980,0.0005331,AC,0.06986654499633005,99,0,0,0,0,99
Xadrez,Fácil,0.8351702340005431,718,0.0003417,AC,0.04241596200154163,26,0,0,0,0,26
Pizza,Médio,1.8296861199996783,1247,0.001398,AC,0.18642927400651388,48,0,0,0,0,48
Construção de Rodovia,Difícil,12.52370659600274,1209,0.0020007000000000002,WA,0.5116632270000991,0,13,0,0,0,13
Dividindo o império,Médio,1.9963920599984704,1100,0.0017503500000000001,AC,0.18022542199469171,18,0,0,0,0,18
Cinco,Médio,1.9135119670027052,1256,0.0016392,AC,0.22087662400008412,64,0,0,0,0,64
Quebra-cabeça,Médio,1.3352779069973622,920,0.00098625,AC,0.416185302005033,24,0,0,0,0,24
Dominó,Médio,1.9151109989979886,1039,0.0016593,WA,0.029939275002107024,2,8,0,0,0,10
Calçada Imperial,Médio,1.5007897249961388,982,0.0011886,WA,0.526705463998951,12,8,0,0,0,20
Nota cortada,Fácil,1.238162953995925,1022,0.00084945,AC,0.06611458499537548,65,0,0,0,0,65
Gráfico de Barras,Fácil,1.3158270319981966,1317,0.00096975,AC,0.040807910001603886,22,0,0,0,0,22
Tesouro,Médio,2.3511596280004596,1708,0.0023388,AC,0.3649682350005605,54,0,0,0,0,54
