question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Taxa,Difícil,123.37091507799778,13679,0.152518,AC,0.802314649001346,36,0,0,0,0,36
Atlanta,Fácil,17.733641286999045,2919,0.0277679999999999,AC,0.0447360379985184,40,0,0,0,0,40
Fuga com helicóptero,Fácil,10.796863014002156,1875,0.01496,AC,0.062608785003249,74,0,0,0,0,74
Pirâmide,Fácil,11.83256923800218,1784,0.012868,WA,0.0641444420034531,1,38,0,0,0,39
Wifi,Difícil,142.87904266200349,19927,0.229184,AC,1.4059182139972108,22,0,0,0,0,22
Fitas Verde-amarelas,Difícil,64.04968692200055,9727,0.101684,WA,1.0561243709962582,50,10,0,0,0,60
Retângulo,Difícil,27.61412875699898,4265,0.0437699999999999,AC,0.089507312994101,35,0,0,0,0,35
Copa do Mundo,Médio,35.741085665002174,3414,0.032528,AC,0.0618568840000079,50,0,0,0,0,50
Passa Bolinha,Difícil,34.97013591400173,5789,0.060168,AC,0.0685550479975063,40,0,0,0,0,40
Transmissão de Energia,Médio,24.67474074000347,3066,0.026972,AC,0.1000970660024904,10,0,0,0,0,10
Quadrado,Médio,15.11150494100002,2749,0.025818,AC,0.0495007360004819,30,0,0,0,0,30
Chocolate,Fácil,16.651502558001084,1765,0.01233,AC,0.0627372169983573,99,0,0,0,0,99
Xadrez,Fácil,13.751811406997149,2223,0.019966,AC,0.045026505998976,26,0,0,0,0,26
Pizza,Médio,142.884494730999,4677,0.045844,AC,0.1753585420010495,48,0,0,0,0,48
Construção de Rodovia,Difícil,33.930729845000315,5546,0.057742,WA,0.3923530079991906,4,9,0,0,0,13
Dividindo o império,Médio,14.713668176998908,2778,0.025126,AC,0.2075756560006993,18,0,0,0,0,18
Cinco,Médio,31.07537999300257,4004,0.038068,AC,0.0708312549977563,64,0,0,0,0,64
Quebra-cabeça,Médio,28.648616585000127,2425,0.02139,AC,0.3948462389962515,24,0,0,0,0,24
Dominó,Médio,33.13123359600286,5231,0.055192,AC,0.0312783529952866,10,0,0,0,0,10
Calçada Imperial,Médio,46.8679140940003,7117,0.077574,AC,0.036806133997743,20,0,0,0,0,20
Nota cortada,Fácil,24.64340672200342,2343,0.019296,AC,0.0743227580023813,65,0,0,0,0,65
Gráfico de Barras,Fácil,10.817348044998653,2412,0.017354,AC,0.0333965630052262,22,0,0,0,0,22
Tesouro,Médio,27.10325016099523,4607,0.041814,AC,0.2869987939993734,54,0,0,0,0,54
Relógios,Difícil,87.00573283300037,10985,0.12044,AC,0.1072183069991297,48,0,0,0,0,48
Cabo de guerra,Fácil,11.7755181409957,2016,0.014722,AC,0.0743169769993983,76,0,0,0,0,76
